"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 28 10:13:43 UTC 2025","Wed May 28 10:13:44 UTC 2025","331","Automation","Packaging App","Create Crates (Center)","","","Edit Crate (Addition)",""
"passed","Wed May 28 10:13:49 UTC 2025","Wed May 28 10:13:50 UTC 2025","565","Automation","Packaging App","Create Crates (Center) Bad Quality","","","QR of Crates",""
"failed","Wed May 28 10:13:44 UTC 2025","Wed May 28 10:13:44 UTC 2025","286","Automation","Packaging App","Create Crates (Center) Expired","","","Create crate (Single product) New QR Format",""
"passed","Wed May 28 10:13:53 UTC 2025","Wed May 28 10:13:53 UTC 2025","462","Automation","Packaging App","Create Crates (Plant) NEW","","","QR of Crates",""
"failed","Wed May 28 10:13:44 UTC 2025","Wed May 28 10:13:44 UTC 2025","426","Automation","Packaging App","Create Crates (Center) Expired","","","Create crate (Single product)",""
"passed","Wed May 28 10:13:39 UTC 2025","Wed May 28 10:13:39 UTC 2025","378","Automation","Packaging App","Create Crates (Center)","","","Create crate (Single product)",""
"passed","Wed May 28 10:13:55 UTC 2025","Wed May 28 10:13:55 UTC 2025","290","Automation","Packaging App","Crate Destruction","","","Crate Destruction",""
"passed","Wed May 28 10:13:35 UTC 2025","Wed May 28 10:13:36 UTC 2025","441","Automation","Packaging App","Token Generation","","","Verify",""
"passed","Wed May 28 10:13:42 UTC 2025","Wed May 28 10:13:42 UTC 2025","787","Automation","Packaging App","Create Crates (Center)","","","Create Crate (Dynamic) Copy",""
"passed","Wed May 28 10:13:51 UTC 2025","Wed May 28 10:13:51 UTC 2025","337","Automation","Packaging App","Create Crates (Plant) NEW","","","Create crate (Single product) [Dynamic Weight]",""
"passed","Wed May 28 10:13:48 UTC 2025","Wed May 28 10:13:49 UTC 2025","304","Automation","Packaging App","Create Crates (Center) Bad Quality","","","Create crate (Multiple product) [Static]",""
"passed","Wed May 28 10:13:37 UTC 2025","Wed May 28 10:13:38 UTC 2025","1803","Automation","Packaging App","Create Crates (Plant) OLD","","","QR of Crates",""
"passed","Wed May 28 10:13:44 UTC 2025","Wed May 28 10:13:45 UTC 2025","323","Automation","Packaging App","Create Crates (Center) Expired","","","Create crate (Single product) [Dynamic Weight]",""
"passed","Wed May 28 10:13:36 UTC 2025","Wed May 28 10:13:37 UTC 2025","345","Automation","Packaging App","Create Crates (Plant) OLD","","","Create Crate (Dynamic)",""
"passed","Wed May 28 10:13:49 UTC 2025","Wed May 28 10:13:49 UTC 2025","546","Automation","Packaging App","Create Crates (Center) Bad Quality","","","Create Crate (Dynamic)",""
"passed","Wed May 28 10:13:35 UTC 2025","Wed May 28 10:13:35 UTC 2025","300","Automation","Packaging App","Token Generation","","","OTP",""
"failed","Wed May 28 10:13:48 UTC 2025","Wed May 28 10:13:48 UTC 2025","285","Automation","Packaging App","Create Crates (Center) Bad Quality","","","Create crate (Single product) [Static]",""
"passed","Wed May 28 10:13:50 UTC 2025","Wed May 28 10:13:51 UTC 2025","437","Automation","Packaging App","Create Crates (Plant) NEW","","","Create crate (Single product)",""
"failed","Wed May 28 10:13:45 UTC 2025","Wed May 28 10:13:45 UTC 2025","285","Automation","Packaging App","Create Crates (Center) Expired","","","Create crate (Single product) [Static]",""
"failed","Wed May 28 10:13:40 UTC 2025","Wed May 28 10:13:40 UTC 2025","304","Automation","Packaging App","Create Crates (Center)","","","Create crate (Single product) [Static]",""
"passed","Wed May 28 10:13:45 UTC 2025","Wed May 28 10:13:45 UTC 2025","303","Automation","Packaging App","Create Crates (Center) Expired","","","Create crate (Multiple product) [Static]",""
"passed","Wed May 28 10:13:40 UTC 2025","Wed May 28 10:13:41 UTC 2025","303","Automation","Packaging App","Create Crates (Center)","","","Create crate (Multiple product) [Static]",""
"passed","Wed May 28 10:14:00 UTC 2025","Wed May 28 10:14:00 UTC 2025","264","Automation","Packaging App","Regular Packaging","","","Pack Order",""
"passed","Wed May 28 10:14:01 UTC 2025","Wed May 28 10:14:01 UTC 2025","278","Automation","Packaging App","Ease Delivery","","","Create ND-Reattempt Order",""
"passed","Wed May 28 10:13:54 UTC 2025","Wed May 28 10:13:54 UTC 2025","338","Automation","Packaging App","Create Crates (Plant) NEW","","","Edit Crate (Addition)",""
"failed","Wed May 28 10:13:47 UTC 2025","Wed May 28 10:13:48 UTC 2025","295","Automation","Packaging App","Create Crates (Center) Bad Quality","","","Create crate (Single product) New QR Format",""
"passed","Wed May 28 10:13:54 UTC 2025","Wed May 28 10:13:54 UTC 2025","277","Automation","Packaging App","Profile","","","Product Franchise Config",""
"passed","Wed May 28 10:13:51 UTC 2025","Wed May 28 10:13:51 UTC 2025","352","Automation","Packaging App","Create Crates (Plant) NEW","","","Create crate (Single product) Copy",""
"passed","Wed May 28 10:13:39 UTC 2025","Wed May 28 10:13:39 UTC 2025","359","Automation","Packaging App","Create Crates (Plant) OLD","","","Edit Crate (Addition)",""
"passed","Wed May 28 10:13:53 UTC 2025","Wed May 28 10:13:54 UTC 2025","285","Automation","Packaging App","Create Crates (Plant) NEW","","","Edit Crate (Substraction)",""
"passed","Wed May 28 10:13:42 UTC 2025","Wed May 28 10:13:43 UTC 2025","569","Automation","Packaging App","Create Crates (Center)","","","QR of Crates",""
"passed","Wed May 28 10:13:54 UTC 2025","Wed May 28 10:13:55 UTC 2025","418","Automation","Packaging App","Profile","","","Profile",""
"passed","Wed May 28 10:13:40 UTC 2025","Wed May 28 10:13:40 UTC 2025","326","Automation","Packaging App","Create Crates (Center)","","","Create crate (Single product) [Dynamic Weight]",""
"passed","Wed May 28 10:13:48 UTC 2025","Wed May 28 10:13:48 UTC 2025","322","Automation","Packaging App","Create Crates (Center) Bad Quality","","","Create crate (Single product) [Dynamic Weight]",""
"passed","Wed May 28 10:13:38 UTC 2025","Wed May 28 10:13:39 UTC 2025","286","Automation","Packaging App","Create Crates (Plant) OLD","","","Edit Crate (Substraction)",""
